-60	1.25185	1.00982	0.891833	8.80563	8.43531	7.30941
-59.4	1.25176	1.00983	0.891913	8.79486	8.43375	7.30819
-58.8	1.25167	1.00984	0.891991	8.78414	8.43221	7.30696
-58.2	1.25158	1.00984	0.892068	8.77346	8.43067	7.30574
-57.6	1.25149	1.00985	0.892144	8.76284	8.42913	7.30452
-57	1.2514	1.00986	0.892219	8.75227	8.42761	7.30331
-56.4	1.2513	1.00987	0.892293	8.74176	8.4261	7.30209
-55.8	1.25121	1.00987	0.892365	8.73129	8.42459	7.30088
-55.2	1.25111	1.00988	0.892436	8.72087	8.4231	7.29966
-54.6	1.25101	1.00988	0.892506	8.71051	8.42161	7.29845
-54	1.25092	1.00989	0.892575	8.7002	8.42013	7.29725
-53.4	1.25082	1.00989	0.892643	8.68994	8.41865	7.29604
-52.8	1.25072	1.0099	0.89271	8.67973	8.41719	7.29484
-52.2	1.25062	1.0099	0.892776	8.66958	8.41574	7.29363
-51.6	1.25052	1.0099	0.892841	8.65948	8.41429	7.29243
-51	1.25041	1.00991	0.892905	8.64943	8.41285	7.29123
-50.4	1.25031	1.00991	0.892968	8.63944	8.41142	7.29004
-49.8	1.25021	1.00991	0.893031	8.6295	8.41	7.28884
-49.2	1.2501	1.00991	0.893092	8.61961	8.40859	7.28765
-48.6	1.25	1.00991	0.893153	8.60978	8.40719	7.28646
-48	1.24989	1.00991	0.893213	8.6	8.40579	7.28527
-47.4	1.24979	1.00992	0.893272	8.59027	8.40441	7.28409
-46.8	1.24968	1.00992	0.89333	8.5806	8.40303	7.2829
-46.2	1.24957	1.00992	0.893387	8.57098	8.40166	7.28172
-45.6	1.24946	1.00992	0.893444	8.56142	8.4003	7.28054
-45	1.24936	1.00992	0.8935	8.55191	8.39895	7.27936
-44.4	1.24925	1.00992	0.893555	8.54246	8.3976	7.27818
-43.8	1.24914	1.00992	0.89361	8.53306	8.39627	7.27701
-43.2	1.24903	1.00992	0.893664	8.52372	8.39494	7.27583
-42.6	1.24892	1.00992	0.893717	8.51444	8.39363	7.27466
-42	1.24881	1.00992	0.89377	8.50521	8.39232	7.27349
-41.4	1.2487	1.00992	0.893822	8.49603	8.39102	7.27233
-40.8	1.24859	1.00992	0.893873	8.48691	8.38972	7.27116
-40.2	1.24847	1.00992	0.893924	8.47785	8.38844	7.27
-39.6	1.24836	1.00992	0.893974	8.46885	8.38717	7.26884
-39	1.24825	1.00992	0.894024	8.4599	8.3859	7.26768
-38.4	1.24814	1.00992	0.894073	8.45101	8.38464	7.26652
-37.8	1.24802	1.00992	0.894121	8.44217	8.38339	7.26537
-37.2	1.24791	1.00992	0.894169	8.4334	8.38215	7.26421
-36.6	1.2478	1.00992	0.894216	8.42468	8.38092	7.26306
-36	1.24768	1.00993	0.894263	8.41601	8.3797	7.26191
-35.4	1.24757	1.00993	0.894309	8.40741	8.37848	7.26077
-34.8	1.24746	1.00993	0.894355	8.39886	8.37728	7.25962
-34.2	1.24734	1.00993	0.8944	8.39037	8.37608	7.25848
-33.6	1.24723	1.00993	0.894445	8.38194	8.37489	7.25734
-33	1.24711	1.00993	0.894489	8.37357	8.37371	7.2562
-32.4	1.247	1.00993	0.894533	8.36526	8.37254	7.25506
-31.8	1.24688	1.00994	0.894576	8.357	8.37138	7.25393
-31.2	1.24677	1.00994	0.894618	8.34881	8.37022	7.25279
-30.6	1.24665	1.00994	0.89466	8.34067	8.36908	7.25166
-30	1.24654	1.00994	0.894701	8.3326	8.36794	7.25053
-29.4	1.24642	1.00995	0.894742	8.32458	8.36681	7.2494
-28.8	1.24631	1.00995	0.894783	8.31662	8.3657	7.24828
-28.2	1.24619	1.00995	0.894822	8.30872	8.36458	7.24716
-27.6	1.24608	1.00995	0.894862	8.30089	8.36348	7.24603
-27	1.24596	1.00996	0.8949	8.29311	8.36239	7.24491
-26.4	1.24585	1.00996	0.894939	8.28539	8.3613	7.2438
-25.8	1.24573	1.00997	0.894976	8.27774	8.36023	7.24268
-25.2	1.24562	1.00997	0.895013	8.27014	8.35916	7.24157
-24.6	1.2455	1.00997	0.89505	8.26261	8.3581	7.24046
-24	1.24539	1.00998	0.895086	8.25513	8.35705	7.23935
-23.4	1.24527	1.00998	0.895121	8.24772	8.35601	7.23824
-22.8	1.24515	1.00999	0.895156	8.24037	8.35498	7.23713
-22.2	1.24504	1.00999	0.89519	8.23308	8.35396	7.23603
-21.6	1.24492	1.01	0.895223	8.22585	8.35294	7.23493
-21	1.24481	1.01	0.895256	8.21868	8.35194	7.23383
-20.4	1.24469	1.01001	0.895289	8.21158	8.35094	7.23273
-19.8	1.24458	1.01001	0.895321	8.20454	8.34995	7.23164
-19.2	1.24446	1.01002	0.895352	8.19756	8.34897	7.23054
-18.6	1.24435	1.01002	0.895382	8.19064	8.348	7.22945
-18	1.24423	1.01003	0.895412	8.18379	8.34703	7.22836
-17.4	1.24412	1.01003	0.895442	8.177	8.34608	7.22728
-16.8	1.244	1.01004	0.89547	8.17027	8.34514	7.22619
-16.2	1.24389	1.01005	0.895498	8.1636	8.3442	7.22511
-15.6	1.24377	1.01005	0.895526	8.157	8.34327	7.22403
-15	1.24366	1.01006	0.895553	8.15046	8.34235	7.22295
-14.4	1.24355	1.01007	0.895579	8.14399	8.34144	7.22187
-13.8	1.24343	1.01007	0.895604	8.13757	8.34054	7.22079
-13.2	1.24332	1.01008	0.895629	8.13123	8.33965	7.21972
-12.6	1.2432	1.01009	0.895653	8.12494	8.33876	7.21865
-12	1.24309	1.01009	0.895677	8.11872	8.33789	7.21758
-11.4	1.24298	1.0101	0.8957	8.11257	8.33702	7.21651
-10.8	1.24286	1.01011	0.895722	8.10648	8.33616	7.21545
-10.2	1.24275	1.01012	0.895744	8.10045	8.33532	7.21438
-9.6	1.24264	1.01012	0.895765	8.09449	8.33448	7.21332
-9	1.24253	1.01013	0.895785	8.0886	8.33364	7.21226
-8.4	1.24242	1.01014	0.895804	8.08277	8.33282	7.21121
-7.8	1.2423	1.01015	0.895823	8.077	8.33201	7.21015
-7.2	1.24219	1.01016	0.895842	8.0713	8.3312	7.2091
-6.6	1.24208	1.01016	0.895859	8.06566	8.33041	7.20805
-6	1.24197	1.01017	0.895876	8.0601	8.32962	7.207
-5.4	1.24186	1.01018	0.895892	8.05459	8.32884	7.20595
-4.8	1.24175	1.01019	0.895908	8.04915	8.32807	7.20491
-4.2	1.24164	1.0102	0.895923	8.04378	8.32731	7.20386
-3.6	1.24154	1.01021	0.895937	8.03848	8.32656	7.20282
-3	1.24143	1.01022	0.895951	8.03324	8.32581	7.20178
-2.4	1.24132	1.01023	0.895964	8.02807	8.32508	7.20075
-1.8	1.24121	1.01024	0.895976	8.02296	8.32435	7.19971
-1.2	1.24111	1.01025	0.895988	8.01792	8.32364	7.19868
-0.6	1.241	1.01026	0.895999	8.01295	8.32293	7.19765
0	1.2409	1.01027	0.896009	8.00804	8.32223	7.19662
0.6	1.24079	1.01028	0.896019	8.0032	8.32154	7.19559
