-60	1.23496	1.03296	0.889191	8.94796	8.99706	7.46284
-59.4	1.23506	1.03277	0.889407	8.93732	8.98815	7.46006
-58.8	1.23517	1.03258	0.889621	8.92671	8.97927	7.45728
-58.2	1.23527	1.03239	0.889833	8.91612	8.97044	7.4545
-57.6	1.23537	1.03219	0.890042	8.90555	8.96164	7.45172
-57	1.23548	1.032	0.890249	8.895	8.95289	7.44895
-56.4	1.23558	1.03181	0.890453	8.88447	8.94418	7.44618
-55.8	1.23568	1.03162	0.890655	8.87397	8.9355	7.44341
-55.2	1.23579	1.03142	0.890854	8.86349	8.92687	7.44064
-54.6	1.23589	1.03123	0.89105	8.85304	8.91828	7.43788
-54	1.23599	1.03103	0.891244	8.8426	8.90973	7.43512
-53.4	1.2361	1.03084	0.891436	8.83219	8.90122	7.43236
-52.8	1.2362	1.03064	0.891624	8.8218	8.89275	7.4296
-52.2	1.2363	1.03045	0.891811	8.81144	8.88433	7.42685
-51.6	1.2364	1.03025	0.891994	8.8011	8.87594	7.4241
-51	1.23651	1.03006	0.892176	8.79078	8.8676	7.42135
-50.4	1.23661	1.02986	0.892354	8.78049	8.8593	7.4186
-49.8	1.23671	1.02966	0.89253	8.77021	8.85104	7.41586
-49.2	1.23681	1.02947	0.892703	8.75997	8.84282	7.41311
-48.6	1.23691	1.02927	0.892874	8.74974	8.83464	7.41037
-48	1.23701	1.02907	0.893042	8.73954	8.82651	7.40764
-47.4	1.23711	1.02887	0.893207	8.72937	8.81842	7.4049
-46.8	1.23721	1.02868	0.89337	8.71921	8.81037	7.40217
-46.2	1.23731	1.02848	0.89353	8.70908	8.80236	7.39944
-45.6	1.23741	1.02828	0.893687	8.69898	8.7944	7.39671
-45	1.23751	1.02808	0.893842	8.6889	8.78648	7.39398
-44.4	1.23761	1.02788	0.893993	8.67884	8.7786	7.39126
-43.8	1.2377	1.02767	0.894142	8.66881	8.77076	7.38854
-43.2	1.2378	1.02747	0.894288	8.6588	8.76297	7.38582
-42.6	1.2379	1.02727	0.894431	8.64882	8.75522	7.38311
-42	1.23799	1.02707	0.894572	8.63886	8.74751	7.38039
-41.4	1.23809	1.02686	0.894709	8.62893	8.73985	7.37768
-40.8	1.23818	1.02666	0.894844	8.61902	8.73223	7.37497
-40.2	1.23828	1.02645	0.894975	8.60914	8.72466	7.37227
-39.6	1.23837	1.02625	0.895104	8.59928	8.71713	7.36956
-39	1.23846	1.02604	0.895229	8.58944	8.70964	7.36686
-38.4	1.23855	1.02583	0.895352	8.57963	8.7022	7.36416
-37.8	1.23864	1.02563	0.895471	8.56985	8.6948	7.36146
-37.2	1.23873	1.02542	0.895588	8.56009	8.68744	7.35877
-36.6	1.23882	1.02521	0.895701	8.55036	8.68013	7.35608
-36	1.2389	1.025	0.895811	8.54065	8.67286	7.35339
-35.4	1.23899	1.02479	0.895918	8.53097	8.66564	7.3507
-34.8	1.23907	1.02458	0.896022	8.52131	8.65846	7.34802
-34.2	1.23916	1.02436	0.896122	8.51168	8.65133	7.34534
-33.6	1.23924	1.02415	0.89622	8.50207	8.64424	7.34266
-33	1.23932	1.02393	0.896314	8.49249	8.6372	7.33998
-32.4	1.2394	1.02372	0.896405	8.48294	8.6302	7.33731
-31.8	1.23947	1.0235	0.896492	8.47341	8.62325	7.33463
-31.2	1.23955	1.02328	0.896576	8.46391	8.61635	7.33196
-30.6	1.23963	1.02307	0.896657	8.45443	8.60948	7.3293
-30	1.2397	1.02285	0.896734	8.44499	8.60267	7.32663
-29.4	1.23977	1.02262	0.896808	8.43556	8.5959	7.32397
-28.8	1.23984	1.0224	0.896879	8.42617	8.58917	7.32131
-28.2	1.23991	1.02218	0.896946	8.4168	8.58249	7.31865
-27.6	1.23998	1.02196	0.89701	8.40745	8.57586	7.316
-27	1.24004	1.02173	0.89707	8.39814	8.56928	7.31335
-26.4	1.24011	1.0215	0.897127	8.38885	8.56274	7.3107
-25.8	1.24017	1.02128	0.89718	8.37959	8.55624	7.30805
-25.2	1.24023	1.02105	0.89723	8.37035	8.54979	7.30541
-24.6	1.24029	1.02082	0.897276	8.36114	8.54339	7.30276
-24	1.24035	1.02059	0.897319	8.35196	8.53704	7.30012
-23.4	1.2404	1.02036	0.897358	8.34281	8.53073	7.29749
-22.8	1.24046	1.02012	0.897393	8.33368	8.52447	7.29485
-22.2	1.24051	1.01989	0.897425	8.32458	8.51826	7.29222
-21.6	1.24056	1.01965	0.897454	8.31551	8.51209	7.28959
-21	1.24061	1.01941	0.897479	8.30646	8.50597	7.28696
-20.4	1.24065	1.01918	0.8975	8.29745	8.4999	7.28434
-19.8	1.2407	1.01894	0.897518	8.28846	8.49387	7.28172
-19.2	1.24074	1.0187	0.897532	8.2795	8.48789	7.2791
-18.6	1.24078	1.01845	0.897542	8.27057	8.48196	7.27648
-18	1.24082	1.01821	0.897549	8.26166	8.47608	7.27387
-17.4	1.24085	1.01797	0.897552	8.25279	8.47025	7.27125
-16.8	1.24089	1.01772	0.897551	8.24394	8.46446	7.26864
-16.2	1.24092	1.01747	0.897547	8.23512	8.45872	7.26604
-15.6	1.24095	1.01723	0.897539	8.22633	8.45303	7.26343
-15	1.24097	1.01698	0.897528	8.21756	8.44739	7.26083
-14.4	1.241	1.01672	0.897513	8.20883	8.44179	7.25823
-13.8	1.24102	1.01647	0.897494	8.20012	8.43625	7.25563
-13.2	1.24104	1.01622	0.897471	8.19145	8.43075	7.25304
-12.6	1.24106	1.01596	0.897445	8.1828	8.4253	7.25045
-12	1.24108	1.01571	0.897415	8.17418	8.4199	7.24786
-11.4	1.24109	1.01545	0.897381	8.16559	8.41454	7.24527
-10.8	1.24111	1.01519	0.897343	8.15703	8.40924	7.24269
-10.2	1.24112	1.01493	0.897302	8.1485	8.40399	7.24011
-9.6	1.24112	1.01467	0.897257	8.14	8.39878	7.23753
-9	1.24113	1.0144	0.897208	8.13153	8.39363	7.23495
-8.4	1.24113	1.01414	0.897155	8.12308	8.38852	7.23238
-7.8	1.24113	1.01387	0.897099	8.11467	8.38346	7.22981
-7.2	1.24113	1.01361	0.897039	8.10629	8.37845	7.22724
-6.6	1.24112	1.01334	0.896974	8.09793	8.37349	7.22467
-6	1.24111	1.01307	0.896906	8.08961	8.36858	7.22211
-5.4	1.24111	1.01279	0.896834	8.08132	8.36372	7.21955
-4.8	1.24109	1.01252	0.896759	8.07305	8.35891	7.21699
-4.2	1.24108	1.01224	0.896679	8.06482	8.35415	7.21444
-3.6	1.24106	1.01197	0.896595	8.05662	8.34944	7.21188
-3	1.24104	1.01169	0.896507	8.04845	8.34478	7.20933
